"ID","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58"
"864",0,0,1.11,0,1.11,0.08,0.74,0,0.036,0,0.74,0.343,0,0,0,0,0.37,0,3.35,2.98,2.61,0,0,0.37,0.244,0,0,0,0,0,0,0.078,0.118,0,0,0,0,0,0,0,0,0.052,0,0.237,0,0,0,0.051,0,0,0,0.276,0.678,0,1.58,7,79,1
"750",0,0.17,0.51,0,0.34,0.042,0.51,0.68,0.036,0.51,0,0.63,0.51,0.17,0.366,0,0.17,0.866,4.96,0,1.36,0,0,0,0.244,0,0,0,0,0,0,0.078,0.167,0,0,0,0,0,0,0,0.34,0.167,0,0.237,0.34,0,0.095,0,0.063,0,0,0,0.126,0,2.285,40,224,1
"4121",0,0,0,0,0,0.037,0,0,0.036,0,0,0.183,0,0,0.175,0,0,0,2.94,0,0,0,0,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0.224,0,0.237,0,5.88,0,0.192,0,0,0,0.248,0.126,0,1,1,8,0
"780",0,0,0,0,0,0,1.47,0,0.036,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0.088,0,0.237,0,0,0,0,0.496,0,0,0,0.374,1.985,3.15,12,63,1
"2639",0,0.04,0.25,0,0.04,0.008,0,0,0.156,0.08,0.2,0.634,0,0,0,0,0.04,0,0.71,0,0.41,0,0.12,0,2.254,0.41,0.04,0.16,0.247,0.08,0.12,0.078,0,0,0,0,0.2,0,0,0,0.16,0.116,0,0.317,0.08,0,0.274,0,0.012,0,0.012,0,0.182,0,1.83,23,1479,0
"3894",0,0,0,0,0,0.146,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0,0,0,0.207,0,0,0.078,0,0,0,0,0,0,0,0,0,0.131,0,0.237,0,0,0,0,3.846,0,0,0.21,0.126,0,6.333,17,19,0
"4037",0,0,1.05,0,0,0,0,0,0.036,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,4.454,3.15,0,0,0,0,0,0.078,0.832,0,0,0,0,0,1.05,0,0,1.953,1.05,0.237,0,0,0,0,0.169,0,0.679,0,0.126,0,2.096,12,65,0
"3074",0,1.28,0,0,0.64,0.076,0,0,0.036,1.28,0,0,0,0,0,0,0,0,0,0,1.28,0.124,0,0,0.884,0.64,0,0,0,0,0,0.718,0.151,0.64,1.92,0,1.28,0,0.64,0,0,0,0.64,0.237,0.64,0,0.418,0.042,0.104,0,0,0.282,0.126,0,1.888,22,102,0
"2531",0,0.28,0,0,0.56,0.162,0,0,0.036,0,0,0.355,0,0,0.142,0,0,0.406,3.41,0,1.13,0,0,0,0.804,0.56,0,0.28,0.176,0,0,0.078,0,0,1.7,0,0,0,0,0,0,0.146,0.56,0.237,0.85,0,0.281,0,0.046,0,0.046,0,0.126,0,1.834,15,200,0
"145",0,0,1.38,0,0,0,0,0,0.036,0,0,1.503,0,0,0,0,0,4.006,4.16,0,1.38,0.023,0,0,0.244,0,0,0,0,0,0,0.078,0.207,0,0,0,0,0,0,0,2.77,0.156,0,0.237,0,0,0,0.176,0,0,0,0.805,0.126,0,1.181,2,13,1
"4370",0,0,0.81,0,0,0.187,0,0,0.036,0,0,3.148,0,0,0.031,0,0,0,4.06,0,1.62,0,0,0,1.054,0,0,0,0.024,0.81,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.237,0.81,0,0,0.222,0,0,0,0.097,0.126,0,1.366,5,41,0
"3069",0,0,0,0,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,8.95,0,0,0.102,0,0,0.244,0,0,0,0.074,0,0,0.078,0,0,1.49,0,0,0,0,0,0,0,0,0.237,0,0,0.262,1.579,0,0,0,0.217,0.126,0,1.625,7,26,0
"409",0.42,0,0,0.42,0.84,0,0,0,0.036,0,0,0,0,0,0.153,0,0,0.266,0.42,0,0,0,0,0,0.244,0,0,0,0.234,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0.488,0,0,0,0,2.556,0.809,0,3.168,36,301,1
"2506",0,0,0.51,0,0.17,0,0,0.17,0.036,1.36,0,0.141,0,0,0,0,0.34,0,1.19,0,0.85,0,0,0,1.774,0.68,0,0,0.247,0,0,0.078,0,0,0,0,0,0,0,0,0.17,0,0,0.237,0,0,0.111,0.208,0.027,0,0,0.311,0.126,0,1.894,22,216,0
"2802",0,0,0,0,1.31,0.662,0,0,0.686,0.65,0,1.554,0,0,0,0,0,0,3.28,0,0,0.021,0,0,1.554,0.65,0.65,0,0.65,0.65,0.65,0.728,0.093,0.65,1.97,0.65,0,0,0,0.65,0,0,0.65,0.237,0.65,0,0.35,0.214,0,0,0,0.139,0.126,0,2,12,88,0
"4110",0,0,0,0,0,0.204,0,0,0.036,0,0,0.133,0,0,0.02,0,0,0,3.22,0,0,0.239,0,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0.045,0,3.457,0,0,0,0,0,0,0,0.306,0.126,0,1.75,7,14,0
"1165",0,0.41,1.24,0,0,0,0,1.24,0.036,0,0,0.221,0,0,0,0,0,0.666,3.73,0,1.24,0.228,0,0.41,0.244,0,0,0,0.096,0,0,0.078,0,0,0,0,0,0,0,0,0.41,0,0,0.237,0.41,0,0.068,0,0,0,0,0.63,0.675,0,3.166,19,114,1
"1960",0,0,0,0,0,0.21,0,0,0.036,0,0,0.643,0,0,0.118,0,0,0,0.81,0,0,0,0,0,2.694,2.45,0,0,0,0,0,0.078,0.217,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0.12,0,0.12,0,0,0.008,0.126,0,2.473,11,47,0
"4246",0,0,0.28,0,0,0,0,0.28,0.036,0,0,0.172,0.28,0,0,0,0,0.126,1.97,0,0,0.215,0,0.28,0.244,0,0,0,0.077,0,0,0.078,0.193,0,0,0,0,0,0,0,0.28,0,0,0.237,0,0.28,0.103,0,0,0,0,5.228,0.126,0,1.403,18,80,0
"734",0.14,0.64,0.64,0,0.35,0.608,0.57,0.07,0.036,0.5,0.07,0.227,0.21,0,0.866,0,0.07,0.986,1.5,0,1.14,0,0.35,0.21,0.244,0,0,1.14,0,0,0,0.078,0.112,0,0,0,0,0,0,0.07,0.14,0.142,0,0.237,0,0.07,0.08,0.05,0,0,0,0.348,0.229,0,4.923,117,1295,1
"2198",0,0,0,0,0,0.16,0,0,0.036,0,0,0,0,0,0.243,0,0,0,0,0,0,0,0,0,0.244,0,0,0,0,0,0,0.078,0,0,1.63,0,0,0,0,0,0,0,0,0.237,1.63,0,0,0.028,0,0,0,0.017,0.126,0,1.666,7,25,0
"828",0,0,0,0,0,0,0,0.68,0.036,0,0,0,0,0,0,0,0,0,2.04,0,0,0.878,0,0,0.244,0,0,0,0.019,0,0,0.078,0,0,0,0,0,0,0,0,1.36,0.103,0,0.237,0,0,0.375,0.149,0.125,0,0,0.927,0.126,0.25,4.551,32,132,1
"597",0,0,0,0,0,1.867,0,0,0.036,0,0,0,0,0,0.07,0,0,0,3.77,0,1.88,0,0,0,0.244,0,0,0,0,0,0,0.078,0.161,0,0,0,0,0,0,0,0,0.189,0,0.237,0,0,0,0.14,0,0,0,0,0.126,0,2.307,16,30,1
"3260",0,0,0.61,0,0,0.133,0,0,0.036,0,0,1.917,0,0,0.249,0,0,0,0,0,0,0,0,0,0.244,0.61,0,0,0.102,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0.158,0,0.079,0.61,0,0.163,0.126,0,2.508,17,143,0
"912",0.2,0.4,0.4,0,0,0.554,0,0.2,0.036,0.61,0,0.147,0,0,0,0,0,0,2.66,0.2,2.04,0.219,0,0.61,0.244,0,0,1.43,0.188,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.237,0.2,0,0.059,0.046,0.029,0,0.447,0.497,0.275,0.029,11.96,376,909,1
"4305",0,9.52,0,0,0,0.203,0,0,0.036,4.76,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0,0,0,0,0,0,0.078,0.221,0,0,0,0,0,0,0,0,0,0,0.237,4.76,0,0,0.122,0,0,0,0,0.126,0,1,1,10,0
"3334",0.34,0.08,0.17,0,0,0,0,0,0.116,0.17,0.08,0.264,0,0,0.025,0,0.87,0,0.26,0,0,0.171,0,0,3.034,0.69,0,0,0.201,0,0,0.078,2.488,0,0,0.26,0.78,0,0.17,0,0,0.126,0,0.237,0,0,0.306,0,0.133,0,0.053,0,0.139,0,3.205,57,904,0
"4044",0,0,0,0,0,0.076,0,0.34,0.036,0,0,0.561,0,0,0,0,0,0,3.12,0,0.69,0.235,0,0,0.244,0,0,0,0.134,0,0,0.078,0,0,0,0,0,0,0,0,0,0.153,0,0.237,0,0.34,0.432,0.202,0,0,0,0.028,0.126,0,1.526,11,87,0
"2208",0,0,0,0,0,0,0,0,0.036,0,0,0.118,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0,0,0,0.125,0,0,0.078,0,0,0,0,0,0,0,0,0,0.245,0,0.237,0,0,0,0,0,0,0,0.188,0.126,0,1,1,3,0
"3944",1.17,2.35,0,0,3.52,1.132,0,0,0.036,4.7,0,0.209,0,0,0,0,0,0,1.17,0,1.17,0,0,0,0.244,0,0,0,0,0,0,0.078,0.24,0,1.17,0,0,0,0,0,1.17,0,0,0.237,1.17,0,0.192,0,0,0,0,0,0.126,0,1,1,14,0
"160",0,0,0,0,0.27,0.233,0,0,0.036,0.83,0,0.238,0,0,0,0,0,0,0.27,0,0.27,8.695,0,0,0.244,0,0,0,0.088,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0,0.156,0,0,0.092,0.031,0.311,0.232,7.313,99,607,1
"1545",0,1.65,0,0,0,0.17,1.65,0,0.036,1.65,0.82,0,0,0,0.213,0,0,0,3.3,0,0.82,0,0,0,0.244,0,0,0,0.103,0,0,0.078,0.122,0,0,0,0,0,0,0,0.82,0,0,0.237,0,0,0,0,0,0,0,1.145,0.126,0,15.5,68,186,1
"700",0.1,0.21,0.58,0,0.15,0.221,0.05,0.15,0.036,0.42,0.1,0.709,0.42,0.05,0.281,0,0,0.206,3.16,0,1.58,0.058,0.52,0.31,0.244,0,0,0,0.152,0,0,0.078,0.083,0,0,0,0,0,0,0,0,0.166,0,0.237,0,0,0.184,0.033,0.027,0,0,0.63,0.514,0.036,4.829,116,1589,1
"707",0,0,0,0,0.84,1.217,0.42,0,0.036,0.42,0.42,0.486,0,0,0.025,0,0,0.266,2.11,0,1.27,0.126,3.38,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0.42,0,0,0,0,0,0,0,0.237,0.42,0,0.097,0.121,0.097,0,1.171,0.088,0.516,0,26.405,363,977,1
"322",0.67,0,0,0,0,0,0,0,0.036,0.67,0,0.177,0,0,0.099,0,0,0,0,0,0,0,0,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,1.34,0,0,0,0,0,0,0.237,0,0,0.511,0,0.17,0,0.085,0.29,0.126,0,4.617,27,217,1
"3177",0,0,0.42,0,2.54,0,0,0.21,0.246,0,0,1.252,0,0,0,0,0.21,0,0,0,0,0,0,0,0.454,0,0,0,0.139,0,0,0.078,0.442,0,0.63,0,0,0,0.21,0,0,1.206,0,0.237,0,0,0.115,0.231,0.028,0,0,0.154,0.126,0,2.457,45,258,0
"528",0,0,0,0,0.81,0.155,0,0,0.036,0,0,0,0,0,0.056,0,0,0,0.81,0,1.63,0.177,0,0,0.244,0,0,0,0,0,0,0.078,0.034,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0,0.059,0,0,0,0.117,0.126,0,3.871,26,151,1
"1807",0,0.2,1.01,0,0.8,0.996,0.5,0.1,0.036,0.1,0.3,0.874,0.3,0,1.388,0,0,0.956,1.31,0.2,0.7,0,0.6,0.1,0.244,0,0,0.8,0.161,0,0,0.078,0.045,0,0,0,0,0,0,0,0.1,0,0.2,0.237,0.1,0.1,0.11,0,0,0,0,0.394,0.283,0.015,8.55,669,1351,1
"3007",0,0,0,0,0,0.154,0,0,0.036,0,0,0,0,0,0.122,0,0,0,0,0,0,0.25,0,0,0.244,0,0,0,0,0,0,0.078,0,0,4,0,0,0,0,0,4,3.865,0,0.237,4,0,0,0,0,0,0,0,0.126,0,1.111,2,10,0
"1478",0,0,0,0,0,0,0,0,0.036,0,0,0.002,0,0,0,0,0,0,2.22,0,2.22,0.197,0,0,0.244,0,0,0,0,0,0,0.078,0.012,0,0,0,0,0,0,0,2.22,0,0,0.237,0,0,0,0.106,0,0,0.145,0.318,0.417,0,2.95,11,59,1
"1009",0.36,0.72,1.81,0,0,0.57,0,0,0.036,1.08,0.36,0.56,0,0.36,0.076,0,0.36,0.206,1.08,0,2.53,0.128,0,0,0.244,0,0,0.72,0,0,0,0.078,0.042,0,0,0,1.08,0,0,0,0.36,0,0,0.237,0.36,0,0.334,0.092,0,0,0,1.276,0.593,0.066,18.4,393,736,1
"910",0,1.96,0.98,0,0,0.233,1.96,0,0.036,0,0,0.012,0,0,0.111,0,0,0,0.98,0,0.98,0.022,0,0,0.244,0,0,0,0,0,0,0.078,0.171,0,0,0,0,0,0,0,0.98,0.164,0,0.237,0.98,0,0.168,0,0,0,0,1.075,0.126,0,2.888,12,52,1
"906",0.5,0,0.76,0,0.76,0,0.5,0,0.036,1.01,0,0.306,1.52,0,0.528,0,0,1.366,2.03,0,1.52,0,0.76,0,0.244,0,0,0,0,0,0,0.078,0.062,0,0,0,0,0,0,0.5,0,0.118,0,0.237,0,0,0.078,0,0,0,0,0.309,0.559,0,2.441,19,249,1
"59",0,0.45,0.45,0,0.45,0,0,0,0.036,0,0,0.627,0,0,0.001,0,0,0.756,1.36,0,1.36,0,0,0,0.244,0,0,0,0.024,0,0,0.078,0,0,0,0,0,0,0,0,0.45,0.043,0,0.237,0,0,0,0,0,0,0,1.533,0.126,0,2.777,61,200,1
"2933",0,0,0,0,0,0.05,0,0.43,0.036,0,0,0,0.86,0,0.056,0,0,0,4.34,0,0.86,0,0,0,0.674,0,0,0,0.249,0,0,0.078,0.187,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0.374,0,0,0,0,0,0.25,0,1.974,18,77,0
"3246",0,0,0,0,0,0,0,0,4.796,0,0,0.064,0,0,0.24,0,0,0,0,0,0,0.078,0,0,9.764,4.76,4.76,0,4.724,4.76,4.76,4.838,0,4.76,4.76,4.76,0,0,0,4.76,0,0,0,0.237,0,0,1.257,0,0,0,0,0,0.126,0,3.333,11,30,0
"1833",0,0,0,0,0,0.098,0,0,0.036,2.32,0,0.038,0,0,0.167,2.32,0,0,2.32,0,0,0,0,0,0.244,0,0,0,0,0,0,0.078,0.188,0,0,0,0,0,0,0,2.32,0.036,0,0.237,0,2.32,0,0.02,0,0,0,0.276,0.126,0,1.444,5,13,0
"2488",0,0,0,0,0,0,0,0,0.036,0,0,0,0,0,0.087,0,0,0,3.33,0,0,0,0,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0,0.105,0,0,0,0.036,0.126,0,1.375,4,11,0
"3731",0,0,0,0,0,0,0,1.26,2.566,1.26,0,1.478,0,0,0,1.26,0,1.106,2.53,0,0,0.206,0,0,0.244,0,0,0,0.227,0,0,0.078,0.245,0,0,0,0,0,0,0,0,0,0,0.237,1.26,2.53,0,0,0,0,0,0,0.126,0,2.842,11,54,0
"966",0,0,1.35,0,0.67,0,0,0,0.036,0,0,0.17,0,0,0,0,0,0.516,0.67,0,0.67,0.111,0,0,0.244,0,0,0,0.056,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.237,0.67,0,0,0,0,0,0,0.558,0.244,0,2.315,12,132,1
"3285",0,0,0.23,0,0.69,0.226,0,0.23,0.036,0,0,1.271,0,0,0.249,0,0,0,0.23,0,0,0.076,0,0,0.474,0.23,0,0,0.206,0,0,0.078,0.42,0,0,0,0,0,0,0,0,0.107,0,0.467,0,0,0.067,0.063,0,0,0,0.049,0.126,0,1.433,9,86,0
"2646",0,0,0,0,0,0.149,0,0,0.036,0.84,0,0.8,0,0,0.153,0,0,0,4.2,0,0,0,0,0,1.924,0,0,0,0.023,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0,0,0,0,0.119,0,0.126,0,1.454,9,32,0
"550",0.33,0.67,0,0,0,0.21,0.67,0.33,0.036,0.33,0,0.66,0,0,0.207,0,0.67,0.856,2.02,0,0.67,0,0,0,0.244,0,0,0.33,0,0,0,0.078,0.234,0,0,0,0,0,0,0,0,0.16,0,0.237,0,0,0,0,0,0,0,0.105,0.174,0,1.204,6,59,1
"1565",0,0,0,0,0,0.091,0,0,0.036,5,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0.244,0,0,0,0.16,0,0,0.078,0,0,0,0,0,0,0,0,0,0.158,0,0.237,0,0,0,0,0.317,0,0,0.876,0.126,0,4.823,13,82,1
"2507",0,0,0,0,0,0.521,0,0,0.036,0,0,0.397,0.44,0,0.1,0,0,0,1.32,0,0,0.07,0,0,0.244,0,0,0,0.179,0,0,0.078,0,0,0.88,0,0,0,0,0,0,0,0,0.237,0.44,0.44,0.15,0.111,0,0,0,0,0.126,0,1.613,11,71,0
"2683",0,0,0.79,0,0.79,0.057,0,0.79,0.036,0,0,0.608,0,0,0.009,0,0,0,0.79,0,0,0.012,0,0,0.244,0,0,0,0.147,0,0,0.078,0,0,0,0,0,0,0,0,0,0.237,0,0.237,0,0,0,0.062,0,0,0,0,0.126,0.147,1.166,4,42,0
"1785",0,0,0.42,0,1.71,0,0.42,0.42,0.036,0.21,0.21,0.864,0.21,0,0,0,1.92,0.266,3.21,0,1.49,5.941,0.21,0.21,0.244,0,0,0,0.073,0,0,0.078,0.181,0,0,0,0,0,0,0,0,0.17,0,0.237,0,0,0,0.042,0,0,0.075,0.312,0.201,0.639,53.433,494,1603,1
"1474",0,0,0.7,0,0.2,0,0,0.1,0.036,0.3,0.1,1.05,1.1,0,0,0,0.2,0,2.61,0,1.2,0.166,0,0.4,0.244,0,0,0.2,0,0,0,0.078,0,0,0,0,0,0,0,0.5,0.3,0.156,0,0.237,0.3,0,0.141,0.069,0,0,0,0.319,0.182,0,9.601,148,1133,1
"19",0,0,0.55,0,1.11,0.194,0.18,0,0.036,0,0,0.111,0.92,0,0.181,0,0.37,0.216,3.15,0,0.92,0.061,0,0,0.244,0,0,0,0,0,0,0.078,0.044,0,0,0,0,0,0,0,0,0.147,0,0.237,0,0,0.182,0,0,0,0,0.594,0.126,0,1.32,4,70,1
"1457",0,0.51,0,0,0,0.016,0,0,0.036,0.51,1.02,0.383,0,0,0,0,0.76,1.116,2.04,0,0.76,0.124,0,0,0.244,0,0,0,0.06,0,0,0.078,0,0,0,0,0,0,0,0.25,0.25,0,0,0.237,0,0,0.457,0,0,0,0,0.136,0.126,0.124,2.614,66,149,1
"909",0,0.75,0.37,0,0,0,0.75,0,0.036,0.37,0,0.978,0,0,0.159,0,0.37,0,2.63,0,1.5,0,0,0,0.244,0,0,0,0,0,0,0.078,0.098,0,0,0,0,0,0,0,1.87,0,0,0.237,0.37,0,0,0,0,0,0,0.459,0.126,0.145,9.584,332,508,1
"4337",0,0,0.55,0,0,0.11,0,0,0.036,0,0,0.245,0.55,0,0.212,0,0,0.396,0,0,0.55,0.215,0,0,0.244,0,0,0.55,0.247,0,0,0.078,0.197,0,0,0,0,0,0,0,0.55,0,0,0.237,0,0,0.093,0,0,0,0,0.754,0.126,0,2.928,55,82,0
"2366",0,0,1.81,0,0,0,0,0,0.036,0,0,3.584,1.81,0,0.176,0,0,0,0,0,0,0,0,0,0.244,0,0,0,2.01,0,0,0.078,0,0,0,0,0,0,0,0,0,1.71,0,0.237,0,0,0.3,0.243,0,0,0,0,0.126,0,1.652,8,38,0
"276",0.52,0.17,0,0,0,0.057,0.17,0,0.036,0.17,0.35,0.414,0,0,0,0,0.17,0.546,0.88,0,0.7,1.835,0.35,0,0.244,0,0,0,0.008,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0.143,0.007,0.028,0,0.028,0.241,0.183,0.229,3.564,39,417,1
"1101",0,0.9,0,0,0,0,0,0,0.036,0,0,1.077,0,0,0,0,0,1.656,6.36,0,0.9,0.022,0,0,0.244,0,0,0,0.069,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0.146,0.062,0,0,0,0.465,0.126,0,3,38,75,1
"4566",0,0,0,0,0,0.123,0,0,0.036,0,0.6,0,0,0,0.034,0,0,0,1.82,0,0,0.038,0,0,0.244,0,0,0,0.144,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0.237,0.6,1.21,0,0.148,0.112,0,0,0,0.126,0,1.617,11,55,0
"1111",0,0,0,0,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,4.44,0,0,0.003,0,0,0.244,0,0,0,0,0,0,0.078,0.12,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0,0.139,0,0,0,1.065,0.126,0,1.375,3,11,1
"774",0,0,0,0,0.52,0.24,0,0,0.036,0,0,0,0,0.52,0.238,0,0,0,0,0,0,0.232,0,0,0.244,0,0,0,0.142,0,0,0.078,0.629,0,0,0,0,0,0,0,0.52,0.23,0.52,0.237,0,1.56,0.077,0.223,0,0,0,0.261,0.126,0,1.388,11,75,1
"4302",0,0,3.61,0,0,0.377,0,0,0.036,0,0,0.093,0,0,0.246,0,0,0,3.61,0,0,0.066,0,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0.241,0,0.237,0.6,0,0,0,0,0,0,0.088,0.126,0.12,1.96,9,49,0
"2647",0,0,0,0,0,0.037,0,0,0.036,0,0,4.812,0,0,0,0,0.91,0,0,0,0.91,0.071,0,0,2.074,0,0,0,0,0.91,0,0.078,0,0,0,0.91,0,0,0.91,0,0,0.039,0,0.237,0,0,0.124,0,0,0,0,0.105,0.126,0,2.576,14,67,0
"4401",0,0,1.09,0,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,4.94,0,1.09,0.017,0,0,0.244,0,0,0,0,0,0,0.078,0.189,0,0,0,0,0,0,0,0,0.121,0,0.237,0,0,0.656,0,0,0,0,0.645,0.126,0,1.488,5,67,0
"2065",0,0,0,0,4.54,0.161,0,0,0.036,0,0,0,0,0,0.201,0,0,0,0,0,0,0.15,0,0,0.244,0,0,0,0.245,0,0,0.078,0,0,0,0,0,0,0,0,0,4.542,0,4.777,0,0,0,0.12,0,0,0,0.223,0.126,0,2,5,16,0
"3578",0,0,0,0,0,0.184,0,0,0.036,0,0,0,0,0,0.1,0,0,0,0,0,0,0.201,0,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0.247,0,0.237,0,0,0,0,0,0,0,0,0.126,0,1,1,3,0
"1744",0,0,0,0,0,0,0,0,0.036,0,0,0.094,1.44,0,0,0,0,0,5.79,0,1.44,0,1.44,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,1.44,0,0,0.237,0,0,0,0.229,0,0,0,0.61,0.397,0,2.157,11,41,1
"2277",0,0,0,0,0,0,0,0,0.036,0,0,0.047,0,0,0.219,0,0,0.396,1.65,0,1.65,0,0,0,0.794,0,0,0.55,0.1,0,0,0.078,0.105,0,0,0,0,0,0,0.55,0,0.11,0.55,0.237,0,0,0.104,0,0,0,0.314,0,0.178,0,6.894,97,393,0
"1404",0,0,0.25,0,0.5,0.068,0.25,0.25,0.036,0,0.5,0.772,0,0,0,0,0,0,1.52,0,1.01,0.049,0,0,0.244,0,0,0,0,0,0,0.078,0.002,0,0,0,0.25,0,0,0,0.5,0.496,0,0.237,0,0,0.041,0,0,0,0,0.26,0.167,0.041,1.89,18,225,1
"3738",0.99,0,0,0,0,0,0,0,0.526,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,2.224,0.49,0.49,0,0.614,0.99,0,0.078,0,0,0,0.49,0,0,0,0,0,0.124,0,0.237,0,0,0.119,0.077,0,0,0,0,0.126,0,2.135,13,126,0
"1636",0,0,0,0,0.12,0.091,0,0,0.286,0,0,0.653,0,0,0.247,0,0,0,0.12,0,0.12,0,0,0,0.244,0,0,0,0,0.12,0,0.078,0,0,0,0.64,0,0.12,0,0,0.12,0.464,0,0.237,0,0.38,0.391,0.1,0,0,0,0.147,0.126,0,2.417,41,481,1
"1104",0,0,0.37,0,1.13,0,0.37,0,0.036,0.75,0,0.467,0,0,0.073,0,0.75,0,2.65,0,1.13,0,0.37,0,0.244,0,0,0,0,0,0,0.078,0.237,0,0,0,0,0,0,0,0.37,0.139,0,0.237,1.13,0,0.063,0.059,0,0,0,1.024,0.315,0,4.08,78,253,1
"2777",0,0,0,0,0,0,0,0,0.886,0,0,0.635,0,0,0,0,0,0.266,2.12,0,0.42,0.002,0,0,1.944,0.42,0.42,0,0.512,1.7,0.42,0.928,0.176,0.85,0.85,0.42,0.85,0,0.85,0.42,0.42,0.392,0.85,0.237,0.85,0,0.403,0.07,0,0,0.134,0.044,0.126,0,2.202,17,163,0
"945",0,0,1.9,0,1.14,0.084,0,0.38,0.036,0.38,0,0.12,0,0,0,0,0,0,0.38,0.76,0,0.197,0,0,0.624,0,0,0.38,0,0,0,0.078,0.074,0,0,0,0,0,0,0,0,0.056,0,0.237,0,0,0,0,0,0,0,0.892,0.185,0,589,1177,1178,1
"3089",0,0,0,0,0.6,0.047,0,0,0.036,0,0,0.39,0,0,0.076,0,0,0,3.01,0,0,0.102,0,0,0.244,0,0,0,0.192,0,0,0.678,0,0.6,1.8,0,0.6,0,0.6,0,0,0.137,0.6,0.237,1.2,0,0.085,0.025,0,0,0.085,0,0.126,0,1.735,22,92,0
"1470",0,3.05,0.38,0,1.14,0.027,0,0,0.036,1.52,0.19,0.761,0.19,0,0.111,0,1.72,0.226,3.05,0.38,2.67,0.131,0,0,0.244,0,0,0,0.165,0,0,0.078,0.063,0,0,0,0,0,0,0,0,0.077,0.19,0.237,0,0,0.171,0.187,0,0,0,0.307,0.273,0.024,17.074,430,1144,1
"86",1.86,0.46,0.46,0,1.4,0.001,0.46,0,0.036,0.93,0.46,0.03,0,0,0,0,0,0,0.93,0.46,1.4,0,0,0.46,0.244,0,0,0,0,0,0,0.078,0.197,0,0,0,1.4,0,0,0.46,1.86,0.173,0,0.237,0,0,0.071,0.179,0,0,0,0.575,0.34,0,4.63,64,213,1
"3461",0,0,0,0,0,0,0,0,0.036,0,0,0.117,0,0,0.162,0,0,0,0,0,0,0,0,0,0.244,0,0,0,0.099,0,0,0.078,0.044,0,0,0,0,0,0,0,0,0.115,0,0.237,5.55,0,0,0.074,0,0,0,0,0.126,0,1.714,6,12,0
"2978",0,0,0,0,0,0,0.62,0,0.036,0,0,0.19,0,0,0,0,0,0.466,1.25,0,0.31,0.141,0,0,0.244,0,0,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0.147,0,0.237,0.62,0,0.049,0.015,0,0,0,0.128,0.175,0,3.732,90,321,0
"2013",0,0,0.58,0,0,0,0,0,0.616,0,0,0.247,0,0,0.116,0,0,0.426,0,0,0,0,0,0.58,1.994,1.16,0.58,0,0,0.58,0.58,0.078,0.134,0,0,0.58,0,0,0,0,0,0.022,0,0.237,0,0,0.059,0.032,0,0,0,0.093,0.126,0.178,2.506,11,183,0
